tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
990332,354584,True,Thu Oct 12 00:08:16 +0000 2017,"I spent months avoiding the iOS update, finally did it and now my iPhone is glitchy AF. I fucking hate you @115858",990331,
991762,AppleSupport,False,Sun Oct 22 13:44:24 +0000 2017,@354922 Thanks for reaching out! We'd love to help with this and recommend contacting our iTunes Store team: https://t.co/SDIe7UiyJN,,991763
991763,354922,True,Sun Oct 22 06:45:48 +0000 2017,@AppleSupport it’s been halfway and it hasn’t moved https://t.co/gjDhiaVYOW,991762,991764
991764,354922,True,Sun Oct 22 06:42:50 +0000 2017,"@AppleSupport hey i ordered an itunes card at 7pm (its 11.41pm) and it haven’t been emailed me the card :(, the last time i bought one online it lasted less time :((",991763,
992998,AppleSupport,False,Thu Oct 12 01:34:31 +0000 2017,@355223 We're happy to help. When did you update your iOS software? Have you done any steps to try to resolve this?,992999,993000
992999,355224,True,Thu Oct 12 03:53:24 +0000 2017,@AppleSupport @355223 shut the fuck up apple,,992998
993000,355223,True,Thu Oct 12 01:25:14 +0000 2017,Have an iPhone 7. Finally do the update and everything is freezing on my phone. Apps don’t work. Camera is glitching. Wtf @115858,992998,
993507,AppleSupport,False,Thu Oct 12 01:48:26 +0000 2017,"@355359 You're very welcome! If you need us down the road, we're here from 5am until 8pm Pacific time, and always happy to help.",,993508
993508,355359,True,Thu Oct 12 01:37:28 +0000 2017,@AppleSupport Oh! I checked and is still available thanks for your help! 😀,993507,993509
993509,AppleSupport,False,Wed Oct 11 19:10:00 +0000 2017,@355359 You've come to the right place. We've got a site where you can check your coverage: https://t.co/SyUHdUSsjJ Questions? DM us. https://t.co/GDrqU22YpT,993508,993510
993510,355359,True,Wed Oct 11 18:31:40 +0000 2017,@AppleSupport + the warranty is still available and they can give me another phone.,993509,
995134,AppleSupport,False,Thu Oct 12 02:32:31 +0000 2017,@273592 We'd love to assist you. DM us at the link below for further assistance. https://t.co/GDrqU22YpT,995135,995136
995135,273592,True,Thu Oct 12 03:15:27 +0000 2017,@AppleSupport @AppleSupport I sent dm @115858,,995134
995136,273592,True,Thu Oct 12 02:24:50 +0000 2017,@115858 hey can you all send me a new charger please. These things don't last. https://t.co/TzhlA11Zjf,995134,
998356,AppleSupport,False,Sat Oct 14 12:24:28 +0000 2017,@356404 Let's work on this together. What specifically are you seeing when making or receiving calls?,998357,998358
998357,356404,True,Sat Oct 14 12:47:58 +0000 2017,@AppleSupport i can’t hear anything when i make or receive calls,998359,998356
998359,AppleSupport,False,Sat Oct 14 14:34:31 +0000 2017,@356404 Join us in DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,,998357
998358,356404,True,Sat Oct 14 03:53:12 +0000 2017,anyone else’s iphone not working during calls or something? like wtf @115858,"998356,998360",
999049,AppleSupport,False,Sun Nov 05 02:45:28 +0000 2017,@356555  Let's help. Try this out: https://t.co/k0NAaSjWTU Let us know if that helps correct that issue with autocorrect.,,999050
999050,356555,True,Sat Nov 04 23:07:29 +0000 2017,@356556 @115858 everyone’s phones have been doing that since the update the box pops up sometimes when you use I️,999049,999051
999051,356556,True,Sat Nov 04 21:36:40 +0000 2017,@115858 what’s up with the boxes?,999050,999052
999052,356556,True,Sat Nov 04 21:35:50 +0000 2017,"I️ want hot Cheetos, my best friend and a better immune system.",999051,
999215,AppleSupport,False,Sun Oct 22 17:05:00 +0000 2017,"@356597 Thanks for reaching out. If you're referring to Do Not Disturb while driving, check here for info: https://t.co/BdISLrN866",,999216
999216,356597,True,Sun Oct 22 15:36:02 +0000 2017,"@AppleSupport not receiving notifications while driving, can you disable that feature? What if there's an emergency phone call?",999215,
1002740,AppleSupport,False,Sat Oct 14 12:56:30 +0000 2017,@357353 Let's look into this together. Did any alerts appear along with the sound? Let us know if this helps: https://t.co/qNDOeFRLZJ,1002741,1002742
1002741,357353,True,Sun Oct 15 12:17:22 +0000 2017,@AppleSupport Not a government warning! I’m in uk. It’s driving me mad keeps doing it early hours of morning,1002743,1002740
1002743,AppleSupport,False,Sun Oct 15 14:48:00 +0000 2017,"@357353 Rest assured, we're committed to helping resolve this. Please DM us to proceed from here. https://t.co/GDrqU22YpT",,1002741
1002742,357353,True,Sat Oct 14 05:23:16 +0000 2017,@AppleSupport my phone keeps making a noise like a smoke detector all on its own! Even if on silent! What’s going on??,1002740,
1007080,AppleSupport,False,Sun Oct 22 19:57:32 +0000 2017,@358314 Hit us in DM and let us know what country you're in. https://t.co/GDrqU22YpT,,1007081
1007081,358314,True,Sun Oct 22 19:25:12 +0000 2017,@AppleSupport Iphone 5s,1007080,1007082
1007082,AppleSupport,False,Sun Oct 22 19:15:00 +0000 2017,@358314 We'd be happy to see how we can help. Can you tell us which iPhone you're using?,1007081,1007083
1007083,358314,True,Sun Oct 22 18:38:04 +0000 2017,@115858 Updated to IOS 11.0.3 recently. Iphone started to hang a lot. Takes a lot of time to open any app. Not able to update any apps also.,1007082,
1009012,AppleSupport,False,Sat Oct 14 14:14:00 +0000 2017,@358762 Thanks for reaching out. You can let us know more about your suggestions and recommendations here: https://t.co/oWzjJxkvlC,,1009013
1009013,358762,True,Sat Oct 14 10:36:51 +0000 2017,"@AppleSupport who can I submit ideas to? Or, just vent about stuff that’s standard on other phones, but not iPhones?",1009012,
1009020,AppleSupport,False,Sat Oct 14 14:12:30 +0000 2017,"@358766 We’e can figure this out. To start, tell us the iOS version your iPhone is on, and if you’re an Apple Music member.",1009021,1009022
1009021,358766,True,Sat Oct 14 14:19:56 +0000 2017,"@AppleSupport 11.0 (I’m pretty sure) and no, I’m not an Apple Music member. I’ve never used it at all.",1009023,1009020
1009023,AppleSupport,False,Sat Oct 14 15:16:00 +0000 2017,"@358766 OK. We’ve released iOS version 11.0.3. Let’s make sure you have a backup, then update your iPhone: https://t.co/80YRnjDFDk",,1009021
1009022,358766,True,Sat Oct 14 10:25:27 +0000 2017,"@AppleSupport when I took this screenshot, I was halfway through the song. So why is the slider not showing that? (This is my local library) https://t.co/YJqzXEVthw",1009020,
1011514,AppleSupport,False,Sun Oct 22 21:26:29 +0000 2017,"@359326 We're here to help. How are you trying to update your device, through Wi-Fi or iTunes?",,1011515
1011515,359326,True,Sun Oct 22 13:29:13 +0000 2017,@AppleSupport @359327 I'm trying to download 11.0.3 but it keep saying an error has occurred,1011514,1011516
1011516,AppleSupport,False,Sun Oct 22 13:27:28 +0000 2017,@359327 We're here to help. Have you already updated to iOS 11.0.3? Are you using the charger that came with it? Let us know in DM. https://t.co/GDrqU22YpT,1011515,1011517
1011517,359327,True,Sun Oct 22 05:42:03 +0000 2017,So does @115858 purposely sabotage our phones when we are almost up for an upgrade? My battery drains so fast and my charger isn’t working!,1011516,
1014340,AppleSupport,False,Sat Oct 14 15:11:28 +0000 2017,@290762 Have you been using iCloud to sync your contacts? https://t.co/G3RWMwaBju Send us a DM and let us know. https://t.co/GDrqU22YpT,1014341,1014342
1014341,290762,True,Sat Oct 14 17:58:34 +0000 2017,@AppleSupport Fix this too. Bold text overlap. https://t.co/CpNRIBczoK,,1014340
1014342,290762,True,Sat Oct 14 14:12:28 +0000 2017,"@115858 11.0.3 update sucks. Now my contact names don't appear, just their numbers! I don't know their numbers!! #fail #update",1014340,
1015301,AppleSupport,False,Thu Oct 12 13:31:00 +0000 2017,@360224 Glad to hear it! Don't hesitate to reach out if you have any other questions. https://t.co/GDrqU22YpT,,1015302
1015302,360224,True,Thu Oct 12 06:53:11 +0000 2017,"@AppleSupport Your new update seems to be fine, it’s not hanging much for now!! Thanks for the update",1015301,1015303
1015303,AppleSupport,False,Fri Oct 06 14:10:01 +0000 2017,@360224 We may be able to help you right here and save you a trip! Let us know in DM if you'd prefer that and we'll get started. https://t.co/GDrqU22YpT,1015302,1015304
1015304,360224,True,Fri Oct 06 07:37:14 +0000 2017,"@AppleSupport It’s hanging a lot after new updates, will visit the service centre n fix the issue. 👍🏻",1015303,1015305
1015305,AppleSupport,False,Thu Oct 05 16:33:30 +0000 2017,@360224 Are you experiencing issues with your iPhone? We'd love to help you get them fixed. DM us more info and we'll get started. https://t.co/GDrqU22YpT,1015304,1015306
1015306,360224,True,Thu Oct 05 15:48:45 +0000 2017,You guys really screwed up my iPhone7+ with new update!! I feel like throwing this now.  @115858 @AppleSupport 🤦🏼‍♂️,1015305,
1015866,AppleSupport,False,Thu Oct 12 13:56:33 +0000 2017,@281078 We're at your service. What happens when you try to open more than one PDF? DM us your reply: https://t.co/GDrqU22YpT,,1015867
1015867,281078,True,Thu Oct 12 09:05:15 +0000 2017,"@AppleSupport Hi, can you tell me why I can no longer open multiple PDFs in the same window in Preview? This is in High Sierra...",1015866,
1016747,AppleSupport,False,Mon Oct 23 01:13:51 +0000 2017,"@158636 We'd like to help, Roland. Send us a DM. We'll take a look at this together. https://t.co/GDrqU22YpT",1016748,1016749
1016748,342402,True,Mon Oct 23 01:15:54 +0000 2017,"@AppleSupport @158636 APPLE SUCKS!! Never replies to DMs, never keeps its word!!",,1016747
1016749,158636,True,Sun Oct 22 22:42:10 +0000 2017,This iPhone update SUCKS! Takes me five tries to send a text when I click on a number in contacts. What’s the deal @116333?!,"1016747,1016750,1016751,1016752",
1017144,AppleSupport,False,Thu Oct 12 14:16:00 +0000 2017,"@360663 We can help you with that.  Send us a DM, and we'll get started. https://t.co/GDrqU22YpT",,1017145
1017145,360663,True,Thu Oct 12 09:54:31 +0000 2017,"@115858 , how the fuck am i going to ever find my phone if every god damn time i log onto myfindiphone &amp; it asks for a verification #",1017144,
1018089,AppleSupport,False,Sun Oct 22 21:52:34 +0000 2017,@360890 We'd like to work with you. Let's take a look at this together in DM. https://t.co/GDrqU22YpT,1018090,1018091
1018090,360890,True,Sun Oct 22 22:22:25 +0000 2017,@AppleSupport DM sent.,,1018089
1018091,360890,True,Sun Oct 22 20:55:19 +0000 2017,@AppleSupport struggling to update to 11.03. Everything has been wiped from my phone &amp; I can't even get it to restore factory settings 😡,"1018089,1018092",
1020988,AppleSupport,False,Sun Oct 22 22:50:24 +0000 2017,@361602 We see the DM and we will be responding shortly.,,1020989
1020989,361602,True,Sun Oct 22 22:03:46 +0000 2017,@AppleSupport Hey I’ve dmed you. Please check it. I think my macbook is hacked,1020988,
1021547,AppleSupport,False,Thu Oct 12 15:55:35 +0000 2017,"@361755 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",1021548,1021549
1021548,361755,True,Thu Oct 12 17:11:03 +0000 2017,@AppleSupport Thank you! I just updated my IOS and it’s still not working properly. The screen is freezing.,1021550,1021547
1021550,AppleSupport,False,Thu Oct 12 18:01:28 +0000 2017,@361755 We'd be happy to look into this. Let us know which iPhone and version of iOS you're using via DM. We'll go from there. https://t.co/GDrqU22YpT,,1021548
1021549,361755,True,Thu Oct 12 15:13:43 +0000 2017,Atualizei meu IOS de novo e tá travando. @AppleSupport ki ki tá contesenu?,1021547,
1021688,AppleSupport,False,Sun Oct 22 23:07:32 +0000 2017,@361781 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,1021689,1021690
1021689,361781,True,Tue Oct 24 00:14:21 +0000 2017,@AppleSupport 11.0.3 could you dm me please,1021691,1021688
1021691,AppleSupport,False,Tue Oct 24 00:22:00 +0000 2017,@361781 Sure thing! Let us know which country you're located within here in DM: https://t.co/GDrqU22YpT,,1021689
1021690,361781,True,Sun Oct 22 22:29:15 +0000 2017,Ok so I updated to #ios11 three days ago and my phone has crashed/frozen solid 5 times already wtf @115858,1021688,
1025592,AppleSupport,False,Mon Oct 23 00:10:00 +0000 2017,"@362685 We'd like to look into that. If you're willing, DM us specifics and we'll begin. https://t.co/GDrqU22YpT",1025593,1016750
1025593,362686,True,Mon Oct 23 01:59:55 +0000 2017,@AppleSupport @362685 mine too,,1025592
1016750,362685,True,Sun Oct 22 23:45:06 +0000 2017,@158636 @116333 Mine keeps dropping the WiFi signal ever since the update 😡😡,1025592,1016749
1025690,AppleSupport,False,Mon Oct 23 00:04:25 +0000 2017,@362694 We'd like to help with this. DM us and let us know which iPhone you currently have. https://t.co/GDrqU22YpT,,1016751
1016751,362694,True,Sun Oct 22 23:29:40 +0000 2017,@158636 @116333 My phone no longer rings after the update!!!,1025690,1016749
1030432,AppleSupport,False,Sat Oct 14 17:52:55 +0000 2017,"@239646 Let's work on this together. First, let's look at the MMS settings. Go to Settings &gt; Messages and make sure MMS is enabled.","1030433,1030434",1030435
1030433,239646,True,Sat Oct 14 17:53:33 +0000 2017,"@AppleSupport Hi, Yes, MMS is enabled.",1030436,1030432
1030436,AppleSupport,False,Sat Oct 14 18:31:31 +0000 2017,@239646 What steps have you tried so far to resolve this?,1030437,1030433
1030437,239646,True,Sat Oct 14 18:33:03 +0000 2017,"@AppleSupport I just tried your first recommendation:  ""Go to Settings &gt; Messages and make sure MMS is enabled.""  My MMS was already enabled.",1030438,1030436
1030438,AppleSupport,False,Sat Oct 14 18:55:32 +0000 2017,@239646 Got it. Are you able to send SMS text messages to these contacts? Let us know the details via DM. https://t.co/GDrqU22YpT,1030439,1030437
1030439,239646,True,Sat Oct 14 19:12:27 +0000 2017,@AppleSupport Sent DM.  Thanks.,,1030438
1030434,239646,True,Sat Oct 14 18:22:26 +0000 2017,@AppleSupport So.....what next?,,1030432
1030435,239646,True,Sat Oct 14 17:09:35 +0000 2017,"@AppleSupport Ever since I updated to iOS 11, my iPhone SE won't send even the shortest video to Android phones (message not delivered).",1030432,
1033558,AppleSupport,False,Thu Nov 30 22:30:00 +0000 2017,@364527 We'd like to look into this with you. Check out the following resource: https://t.co/BPKsDh4yzH DM us details and we'll continue there. https://t.co/GDrqU22YpT,,1033559
